Regulator,Target,raw_importance,norm_importance,is_pdac_driver
GPR42,FFAR3,0.0785783901810646,0.0785783901810646,False
CTD-2126E3.4,SYT3,0.07242077589035034,0.07242077589035034,False
FFAR3,GPR42,0.07067010551691055,0.07067010551691055,False
HBB,HBA2,0.06328735500574112,0.06328735500574112,False
IGJ,MZB1,0.060273028910160065,0.060273028910160065,False
SYT3,CTD-2126E3.4,0.06016114726662636,0.06016114726662636,False
CPA2,CPA1,0.05953003838658333,0.05953003838658333,False
LINC00342,ANKRD36C,0.059137940406799316,0.059137940406799316,False
TNFRSF17,MZB1,0.058679766952991486,0.058679766952991486,False
C9orf24,C1orf192,0.057861387729644775,0.057861387729644775,False
CST4,CST1,0.05663027614355087,0.05663027614355087,False
AKR1C1,AKR1C2,0.054664794355630875,0.054664794355630875,False
C1orf194,C9orf24,0.05427054315805435,0.05427054315805435,False
CPA2,CEL,0.05356104299426079,0.05356104299426079,False
HBG2,HBG1,0.053051162511110306,0.053051162511110306,False
ADIRF,ASPH,0.052668798714876175,0.052668798714876175,False
FTH1,FTL,0.05172470211982727,0.05172470211982727,False
ITPR2,PRSS1,0.05167260020971298,0.05167260020971298,False
HBA2,HBB,0.051084596663713455,0.051084596663713455,False
ADIRF,C12orf75,0.05056079477071762,0.05056079477071762,False
AKR1C2,AKR1C1,0.04997323080897331,0.04997323080897331,False
CPA2,CLPS,0.04967452585697174,0.04967452585697174,False
FTH1,RPL37A,0.04906563460826874,0.04906563460826874,False
HBA2,HBA1,0.04899739474058151,0.04899739474058151,False
CD1A,CD1E,0.048982057720422745,0.048982057720422745,False
ITPR2,SLC38A11,0.04812430217862129,0.04812430590391159,False
ITPR2,MEST,0.0479983426630497,0.0479983426630497,False
C1orf194,C1orf192,0.0478677973151207,0.0478677973151207,False
SAA1,SAA2,0.04783426597714424,0.04783426597714424,False
ITPR2,REG1A,0.04774148017168045,0.04774148017168045,False
FTH1,EEF1A1,0.047678571194410324,0.047678571194410324,False
C9orf24,C1orf194,0.047638364136219025,0.047638364136219025,False
HBG1,HBG2,0.04760930314660072,0.04760930314660072,False
DUOX2,DUOXA2,0.046953774988651276,0.046953774988651276,False
TFF2,TFF1,0.04673679545521736,0.04673679545521736,False
ADIRF,RNF43,0.04654313996434212,0.04654313996434212,False
CPA2,REG1B,0.04641600325703621,0.04641600325703621,False
ADIRF,RP11-462G2.1,0.04636624827980995,0.04636624827980995,False
FTH1,RPS28,0.046110693365335464,0.046110693365335464,False
ITPR2,IGF2,0.04597890377044678,0.04597890377044678,False
FTH1,RPL3,0.04587871581315994,0.04587871581315994,False
ITPR2,CPA2,0.0458608940243721,0.0458608940243721,False
ADIRF,RBP1,0.045683275908231735,0.045683275908231735,False
ITPR2,REG3G,0.045679159462451935,0.045679159462451935,False
COX4I2,HIGD1B,0.04558428004384041,0.04558428004384041,False
MUC5AC,CLDN18,0.045543137937784195,0.045543137937784195,False
ITPR2,TEX9,0.04534352570772171,0.04534352570772171,False
CPA2,ERP27,0.045241281390190125,0.045241281390190125,False
CST1,CST4,0.0452272854745388,0.0452272854745388,False
TOP2A,ASPM,0.04512515664100647,0.04512515664100647,False
ADIRF,DCBLD2,0.044997166842222214,0.044997166842222214,False
HBA1,HBG2,0.044701069593429565,0.044701069593429565,False
ITPR2,CEL,0.04463362321257591,0.04463362321257591,False
CP,EGLN3,0.04446820169687271,0.04446820169687271,False
ITPR2,REG1B,0.04442984610795975,0.04442984610795975,False
ITPR2,CPA1,0.04412192106246948,0.04412192106246948,False
SAA2,SAA1,0.04387752339243889,0.04387752339243889,False
ITPR2,ENTPD3,0.043863289058208466,0.043863292783498764,False
MEG3,MEST,0.043851643800735474,0.043851643800735474,False
CPA2,IGF2,0.04361981898546219,0.04361981898546219,False
FTH1,RPL23A,0.043508220463991165,0.043508220463991165,False
ADIRF,LY6D,0.043482452630996704,0.043482452630996704,False
REG1B,REG3G,0.0433635376393795,0.0433635376393795,False
HMMR,ASPM,0.04326687753200531,0.04326687753200531,False
FTH1,RPLP0,0.04320774972438812,0.04320774972438812,False
RP11-354E11.2,CPA3,0.043181948363780975,0.043181952089071274,False
CPA2,PRSS1,0.04310014098882675,0.04310014098882675,False
ADIRF,RP11-382A18.2,0.043017882853746414,0.043017882853746414,False
HBA1,HBA2,0.04299958795309067,0.04299958795309067,False
ITPR2,RHOBTB3,0.042651355266571045,0.042651355266571045,False
ITPR2,GAMT,0.04263477772474289,0.04263477772474289,False
CELA3A,CTRB1,0.042618751525878906,0.042618751525878906,False
CELA3A,CPB1,0.042470160871744156,0.042470160871744156,False
RPL23A,RPS20,0.042246609926223755,0.042246609926223755,False
CLSPN,ATAD2,0.04206623136997223,0.04206623136997223,False
ITPR2,ANXA1,0.041745223104953766,0.041745223104953766,False
ADIRF,KLK6,0.04167332872748375,0.04167332872748375,False
ITPR2,GATA2,0.041654009371995926,0.041654009371995926,False
JUN,FOS,0.04161752760410309,0.04161752760410309,True
ITPR2,RBPJ,0.04148285835981369,0.04148285835981369,False
TOP2A,CDK1,0.041446931660175323,0.041446931660175323,False
TM4SF4,DEFB1,0.04115467146039009,0.04115467146039009,False
CPA1,CPA2,0.0411241352558136,0.0411241352558136,False
CPA2,REG3G,0.04108939319849014,0.04108939319849014,False
MTRNR2L2,MTRNR2L12,0.041061051189899445,0.041061051189899445,False
DUOXA2,DUOX2,0.04097163677215576,0.04097163677215576,False
AKR1C1,SNCG,0.040900398045778275,0.040900398045778275,False
TOP2A,CENPF,0.0408501997590065,0.0408501997590065,False
ITPR2,NPB,0.04083765670657158,0.04083765670657158,False
AKR1C2,AKR1C3,0.0408359095454216,0.0408359132707119,False
SPINK13,HBA1,0.040809378027915955,0.040809378027915955,False
LY6D,KLK6,0.040769632905721664,0.040769632905721664,False
ADIRF,GABRP,0.04071839898824692,0.04071839898824692,False
CPA3,HDC,0.0405585914850235,0.0405585914850235,False
CTRB2,CTRB1,0.04046213999390602,0.04046213999390602,False
MEG3,AL132709.5,0.04033045098185539,0.04033045098185539,False
HMMR,CCNB1,0.04016609489917755,0.04016609489917755,False
TOP2A,UBE2C,0.04010670632123947,0.04010670632123947,False
REG1A,PRSS1,0.03998700529336929,0.03998700529336929,False
CPA2,MEST,0.039967991411685944,0.039967991411685944,False
CPA2,GAMT,0.03994554281234741,0.03994554281234741,False
AIF1,TYROBP,0.0398474745452404,0.0398474745452404,False
MT1H,MT1G,0.03984048590064049,0.03984048590064049,False
HMMR,CENPE,0.03976907581090927,0.03976907581090927,False
ADIRF,HMGA2,0.03967083618044853,0.03967083618044853,False
TOP2A,MKI67,0.03962792083621025,0.03962792083621025,False
UPK1B,KRT20,0.039447955787181854,0.039447955787181854,False
ITPR2,SMOC2,0.039349768310785294,0.039349768310785294,False
ITPR2,PRSS3,0.03923055902123451,0.03923056274652481,False
AKR1C2,NMB,0.03915339708328247,0.03915339708328247,False
CPA2,DPEP1,0.03908869996666908,0.03908869996666908,False
MTRNR2L12,MTRNR2L2,0.03908052667975426,0.03908052667975426,False
CPA2,NPB,0.03902840241789818,0.03902840241789818,False
CCL3,CCL4,0.039028000086545944,0.039028000086545944,False
REG3G,CEL,0.03886203095316887,0.03886203095316887,False
SLC18A2,RP11-354E11.2,0.038813021034002304,0.038813021034002304,False
SPI1,C1orf162,0.03871634230017662,0.03871634230017662,False
ITPR2,TNNI2,0.038686882704496384,0.038686882704496384,False
ITPR2,MEG3,0.038639165461063385,0.038639165461063385,False
HMMR,MKI67,0.0385616160929203,0.0385616160929203,False
CREB3L3,FGA,0.03847409039735794,0.03847409039735794,False
CPA2,PRSS3,0.03844752535223961,0.03844752907752991,False
SAA4,SAA2,0.03843965753912926,0.03843965753912926,False
FTH1,S100A11,0.03827138990163803,0.03827138990163803,False
TFF2,TFF3,0.03825585916638374,0.03825585916638374,False
ITPR2,FBXO2,0.03821155056357384,0.03821155056357384,False
ITPR2,SERPINA5,0.03817398473620415,0.03817398473620415,False
MTRNR2L8,MTRNR2L2,0.03814081847667694,0.03814081847667694,False
PRSS1,IGF2,0.03807377070188522,0.03807377070188522,False
MUC5AC,CTSE,0.03795773535966873,0.03795773535966873,False
FTH1,TMSB4X,0.03794199600815773,0.03794199600815773,False
HMMR,CDKN3,0.037858277559280396,0.037858277559280396,False
MZB1,IGJ,0.037841442972421646,0.037841446697711945,False
CPA2,RHOBTB3,0.03783639147877693,0.03783639147877693,False
IFIT3,IFIT1,0.037810374051332474,0.03781037777662277,False
HMMR,CENPF,0.03780927509069443,0.03780927509069443,False
REG3G,REG1B,0.037685513496398926,0.037685513496398926,False
MEG3,CPA2,0.037672534584999084,0.037672534584999084,False
REG1A,CP,0.037586577236652374,0.037586577236652374,False
CPA2,REG1A,0.037578921765089035,0.037578921765089035,False
HBA1,HBB,0.03757849335670471,0.03757849335670471,False
CPA2,ENTPD3,0.037485722452402115,0.03748572617769241,False
FTH1,TPT1,0.03748404234647751,0.03748404234647751,False
ITPR2,AL132709.5,0.03746161237359047,0.03746161237359047,False
CPA2,ITM2A,0.03745608031749725,0.03745608031749725,False
TOP2A,CENPE,0.03740917891263962,0.03740917891263962,False
ITPR2,PBX1,0.0373658612370491,0.0373658612370491,False
REG1A,REG3G,0.037283625453710556,0.037283625453710556,False
FAM211A,C1orf56,0.03728339448571205,0.03728339448571205,False
HMMR,PTTG1,0.037144362926483154,0.037144362926483154,False
ITPR2,GATM,0.0370081327855587,0.0370081327855587,False
REG3G,CPA1,0.03697734326124191,0.03697734326124191,False
MT1M,MT1G,0.03688087686896324,0.03688087686896324,False
CELA3A,CELA3B,0.03683524951338768,0.03683525323867798,False
CPA2,TNNI2,0.036655981093645096,0.036655981093645096,False
REG1A,SPINK1,0.03660860285162926,0.036608606576919556,False
AKR1C1,AGPAT9,0.03657984733581543,0.03657984733581543,False
AKR1C1,CES1,0.03655284643173218,0.036552850157022476,False
MEG3,RHOBTB3,0.036494262516498566,0.036494262516498566,False
SPI1,LST1,0.03635356202721596,0.03635356202721596,False
KRT8,KRT19,0.036287080496549606,0.036287080496549606,False
CXCL11,CXCL10,0.0362466499209404,0.0362466499209404,False
CPA2,FBXO2,0.036233216524124146,0.036233216524124146,False
ITPR2,EGFL7,0.036177802830934525,0.036177802830934525,False
HBB,HBA1,0.03610808402299881,0.03610808402299881,False
HMMR,PLK1,0.036071959882974625,0.036071959882974625,False
FTH1,RPS20,0.035835206508636475,0.035835206508636475,False
RPS24,RPL37A,0.035828396677970886,0.035828396677970886,False
AKR1C1,NMB,0.035784054547548294,0.035784054547548294,False
CPA2,NES,0.03571028634905815,0.03571028634905815,False
CPA3,RP11-354E11.2,0.03569788113236427,0.03569788113236427,False
KRT18,KRT8,0.03568663448095322,0.03568663448095322,False
HMMR,CKAP2,0.03568222373723984,0.03568222373723984,False
REG3G,MEG3,0.03565685823559761,0.03565685823559761,False
CP,CLDN10,0.035585273057222366,0.035585276782512665,False
MT1G,MT1H,0.03553830087184906,0.03553830087184906,False
ADIRF,DPP4,0.03553541377186775,0.03553541377186775,False
CPA2,EGFL7,0.03552992641925812,0.03552992641925812,False
MUC5AC,VSIG1,0.03551355376839638,0.03551355376839638,False
CPA2,RPS4Y1,0.035512372851371765,0.035512372851371765,False
ADIRF,ACSL5,0.03544931858778,0.03544931858778,False
ANKRD36C,LINC00342,0.035418298095464706,0.035418298095464706,False
COL8A1,MFAP5,0.035410430282354355,0.035410430282354355,False
REG1A,REG1B,0.035407595336437225,0.035407595336437225,False
MTRNR2L8,MTRNR2L12,0.0353618822991848,0.0353618822991848,False
SPI1,FCER1G,0.03535516932606697,0.03535516932606697,False
MTRNR2L12,MTRNR2L8,0.03534499928355217,0.03534499928355217,False
TM4SF4,PLAT,0.03529498353600502,0.03529498353600502,False
RPS24,RPL23A,0.03528973460197449,0.03528973460197449,False
RPL23A,EEF1A1,0.03523338586091995,0.03523338586091995,False
MEG3,SMOC2,0.03518013283610344,0.03518013283610344,False
CENPF,TOP2A,0.035149719566106796,0.035149719566106796,False
TOP2A,GTSE1,0.035127922892570496,0.035127926617860794,False
REG3G,CPA2,0.03510424122214317,0.03510424122214317,False
HMMR,TPX2,0.035101376473903656,0.035101376473903656,False
IGJ,TNFRSF17,0.03504979982972145,0.03504979982972145,False
KIAA0101,TK1,0.035049133002758026,0.035049133002758026,False
HMMR,CENPA,0.035040486603975296,0.035040490329265594,False
DKK4,RLBP1,0.03503880649805069,0.03503880649805069,False
REG3G,IGF2,0.034893061965703964,0.034893061965703964,False
TOP2A,PRC1,0.03475162759423256,0.03475162759423256,False
REG1B,CPA1,0.034660205245018005,0.034660205245018005,False
MEG3,REG1B,0.03464946523308754,0.03464946523308754,False
MUC5AC,DPCR1,0.034646712243556976,0.034646712243556976,False
HMMR,CDC20,0.03462522476911545,0.03462522476911545,False
TNFRSF17,IGJ,0.03461339697241783,0.03461340069770813,False
CXCL3,CXCL2,0.03456209599971771,0.03456209599971771,False
HIGD1B,COX4I2,0.03449604660272598,0.03449604660272598,False
SPI1,CD53,0.034461457282304764,0.034461457282304764,False
REG1A,NPB,0.034409020096063614,0.034409020096063614,False
FTH1,RPS24,0.03437820076942444,0.03437820449471474,False
CPA3,SLC18A2,0.03436308726668358,0.03436308726668358,False
REG3G,SLC38A11,0.03432423993945122,0.034324243664741516,False
COL8A1,FBN1,0.034305498003959656,0.034305498003959656,False
REG1A,MEG3,0.03422904387116432,0.03422904387116432,False
IGF2,PODXL,0.03422095626592636,0.03422095626592636,False
KRT8,KRT18,0.034215036779642105,0.034215036779642105,False
SPI1,MS4A6A,0.03417898342013359,0.03417898342013359,False
C1orf192,C9orf24,0.03417575731873512,0.03417575731873512,False
C12orf75,ADIRF,0.03414524719119072,0.03414524719119072,False
FCRL5,TNFRSF17,0.03405814990401268,0.03405814990401268,False
ECSCR,ELTD1,0.03403541445732117,0.03403541445732117,False
CCL3,TNF,0.03401431813836098,0.03401431813836098,False
REG1A,ITPR2,0.03400937095284462,0.03400937095284462,False
AIF1,LST1,0.033995095640420914,0.033995095640420914,False
CDH11,COL10A1,0.033981405198574066,0.033981405198574066,False
COX4I2,GJA4,0.03393412008881569,0.03393412008881569,False
AKR1C1,UPK1B,0.033920153975486755,0.033920153975486755,False
AIF1,FCER1G,0.03391337767243385,0.03391337767243385,False
JUN,HSPA1A,0.033829402178525925,0.033829402178525925,True
FTH1,B2M,0.03381999954581261,0.03381999954581261,False
CELA3B,CELA3A,0.033813778311014175,0.033813778311014175,False
ITPR2,ALDH1A1,0.03371884673833847,0.03371885046362877,False
RPL23A,RPS28,0.033673301339149475,0.033673301339149475,False
TOP2A,KIAA0101,0.033618297427892685,0.033618297427892685,False
CD1C,FCER1A,0.033613599836826324,0.033613599836826324,False
CPA2,CLDN10,0.03360965475440025,0.03360965847969055,False
AKR1C2,GNG4,0.03358294442296028,0.03358294442296028,False
CPA2,VIL1,0.033534739166498184,0.033534739166498184,False
TOP2A,HMGB2,0.03351786360144615,0.03351786360144615,False
RPS24,RPS20,0.03346385434269905,0.03346385434269905,False
ADIRF,NT5E,0.033450037240982056,0.033450037240982056,False
AKR1C2,GCSH,0.033445704728364944,0.033445704728364944,False
ITPR2,ITM2A,0.03342695161700249,0.03342695161700249,False
HMMR,CCNB2,0.03341051563620567,0.03341051563620567,False
TPT1,RPS28,0.03340649977326393,0.03340649977326393,False
LY6D,RBP1,0.03338456526398659,0.03338456526398659,False
REG1B,NPB,0.033372294157743454,0.033372294157743454,False
EGLN3,NDRG1,0.03335066884756088,0.03335066884756088,False
ITPR2,CP,0.033348776400089264,0.033348776400089264,False
TM4SF4,KLK11,0.03334779664874077,0.03334780037403107,False
CPA2,RBPJ,0.03329680860042572,0.03329680860042572,False
ECSCR,RAMP2,0.03326038271188736,0.03326038271188736,False
RPL23A,RPS24,0.033246539533138275,0.033246543258428574,False
SPI1,AIF1,0.033213354647159576,0.033213354647159576,False
REG3G,GATM,0.033190079033374786,0.033190079033374786,False
SRGN,CD52,0.03313993290066719,0.03313993290066719,False
AKR1C2,UPK1B,0.033129140734672546,0.033129140734672546,False
HMMR,SGOL2,0.03309312090277672,0.03309312090277672,False
PHGR1,REG4,0.033032387495040894,0.033032387495040894,False
AKR1C2,RP11-1260E13.1,0.03302045539021492,0.03302045539021492,False
NPB,REG1B,0.03296566754579544,0.03296566754579544,False
CPA2,SERPINA5,0.03292239084839821,0.03292239084839821,False
CPA1,PRSS1,0.03287282586097717,0.03287282586097717,False
RPS24,RPL38,0.03286710008978844,0.03286710008978844,False
UBE2C,CDK1,0.03285210207104683,0.03285210207104683,False
IL8,CXCL2,0.03284972906112671,0.03284972906112671,False
CPA2,SLC38A11,0.032847288995981216,0.032847292721271515,False
LY6D,KLK8,0.0328419990837574,0.0328419990837574,False
ECSCR,PLVAP,0.03284010663628578,0.03284010663628578,False
ITPR2,ERP27,0.032812923192977905,0.032812923192977905,False
AKR1C2,TXNRD1,0.032740041613578796,0.032740041613578796,False
PLAT,C12orf36,0.032724447548389435,0.03272445127367973,False
HMMR,CDCA3,0.03267556056380272,0.03267556056380272,False
AKR1C2,ABCC2,0.0326705202460289,0.0326705202460289,False
IL22RA2,CD1A,0.03266702964901924,0.03266703337430954,False
AKR1C1,AKR1C3,0.03266701102256775,0.03266701474785805,False
CPA2,PPP1R1B,0.03265270218253136,0.03265270218253136,False
CELA3A,PNLIP,0.032611455768346786,0.032611455768346786,False
ITPR2,RPS4Y1,0.03257095068693161,0.03257095068693161,False
SPINK13,HBA2,0.03251347318291664,0.03251347318291664,False
SPI1,HLA-DQA1,0.03251190483570099,0.03251190483570099,False
AKR1C1,CIDEC,0.03248082846403122,0.03248082846403122,False
AKR1C2,AKR1B10,0.03247788920998573,0.03247788920998573,False
SPI1,MNDA,0.03244764357805252,0.03244764357805252,False
MTRNR2L2,MTRNR2L8,0.032447200268507004,0.032447200268507004,False
TMIGD2,KLRC1,0.032443683594465256,0.032443683594465256,False
IFIT1,IFIT3,0.0324387364089489,0.0324387401342392,False
ITPR2,PPP1R1B,0.03240285813808441,0.03240285813808441,False
REG1B,ITPR2,0.032387424260377884,0.032387424260377884,False
CEACAM6,CEACAM5,0.03238050267100334,0.03238050267100334,False
CELA3A,CTRB2,0.03236689046025276,0.03236689046025276,False
RPS20,EEF1A1,0.032362911850214005,0.032362911850214005,False
RPS24,RPS28,0.03233649954199791,0.03233649954199791,False
IFI44L,IFIT1,0.0323290154337883,0.0323290191590786,False
TOP2A,NUSAP1,0.03229563683271408,0.03229563683271408,False
HMGB1,TUBA1B,0.03227820247411728,0.03227820247411728,False
FOS,JUN,0.03227253630757332,0.03227253630757332,True
RPS24,RPLP0,0.03226674348115921,0.03226674348115921,False
FCER1G,TYROBP,0.03214693069458008,0.03214693069458008,False
CXCL2,CXCL3,0.03213721886277199,0.03213721886277199,False
CPA2,ANXA1,0.032136544585227966,0.032136544585227966,False
ITPR2,DEPTOR,0.03206150606274605,0.03206150606274605,False
RPS20,TPT1,0.03203148767352104,0.03203148767352104,False
HMMR,AURKA,0.032010238617658615,0.032010238617658615,False
CD1E,CD1C,0.03198781982064247,0.03198782354593277,False
RPS24,TPT1,0.03197944164276123,0.03197944164276123,False
REG1B,IGF2,0.031950242817401886,0.031950242817401886,False
SPI1,LAPTM5,0.0319293811917305,0.0319293849170208,False
RPS20,RPS24,0.03186953440308571,0.03186953812837601,False
LY6D,GABRP,0.03186308220028877,0.03186308220028877,False
CPA2,ITPR2,0.031856704503297806,0.031856704503297806,False
TIE1,MYCT1,0.031849455088377,0.031849455088377,False
C9orf24,ZBBX,0.03184375911951065,0.03184375911951065,False
SPI1,FCGR2B,0.03182835131883621,0.03182835504412651,False
TOP2A,CDKN3,0.03170404210686684,0.03170404210686684,False
CPA1,IGF2,0.031669732183218,0.031669732183218,False
ITPR2,VIL1,0.03164569288492203,0.03164569288492203,False
AKR1C1,RP11-554I8.2,0.03163338825106621,0.03163338825106621,False
AKR1C2,CIDEC,0.03159794211387634,0.03159794211387634,False
COX4I2,FAM162B,0.031574103981256485,0.031574103981256485,False
CPA2,GPR160,0.03156489506363869,0.03156489506363869,False
ECSCR,CDH5,0.03154909983277321,0.03154909983277321,False
MEG3,GATA2,0.031543515622615814,0.031543515622615814,False
CLDN18,MUC5AC,0.03152856603264809,0.03152856603264809,False
AKR1C1,TXNRD1,0.03151713311672211,0.03151713311672211,False
CXCL11,CXCL9,0.03147418424487114,0.03147418424487114,False
MEG3,ENTPD3,0.03147180750966072,0.03147181123495102,False
REG1A,S100A4,0.03146890923380852,0.03146890923380852,False
RHOBTB3,MEST,0.03145963326096535,0.03145963326096535,False
S100P,SLPI,0.03145810216665268,0.03145810589194298,False
NMB,GNG4,0.0314466618001461,0.0314466618001461,False
HMMR,TOP2A,0.031422972679138184,0.031422972679138184,False
RPLP0,RPS24,0.031405869871377945,0.03140587359666824,False
SRGN,RGCC,0.03137555718421936,0.03137555718421936,False
MS4A7,C1orf162,0.031335774809122086,0.031335774809122086,False
ECSCR,CALCRL,0.03130258992314339,0.03130258992314339,False
MEG3,SLC38A11,0.03125792369246483,0.03125792741775513,False
C1orf192,C1orf194,0.031229287385940552,0.031229287385940552,False
PLAT,HOOK3,0.031203413382172585,0.031203413382172585,False
C7,ABCA8,0.031191520392894745,0.031191522255539894,False
SPI1,IFI30,0.031180119141936302,0.031180119141936302,False
CPA2,CP,0.031179292127490044,0.031179292127490044,False
LY6D,DCBLD2,0.031159354373812675,0.031159354373812675,False
TNFRSF17,FCRL5,0.031120702624320984,0.031120702624320984,False
TM4SF4,RP11-350J20.12,0.031103473156690598,0.031103473156690598,False
TOP2A,STMN1,0.031097715720534325,0.031097715720534325,False
AKR1C1,RP11-1260E13.1,0.0310822743922472,0.0310822743922472,False
CCL5,NKG7,0.03104822151362896,0.03104822151362896,False
TOP2A,HMMR,0.03102903813123703,0.03102903813123703,False
SPI1,LY86,0.031022561714053154,0.031022561714053154,False
LY6D,ADIRF,0.031019119545817375,0.031019119545817375,False
RPS20,RPL37A,0.031011341139674187,0.031011341139674187,False
COL8A1,SULF1,0.03100460022687912,0.03100460022687912,False
CPA2,GATM,0.031002452597022057,0.031002452597022057,False
ITPR2,GPR160,0.030984804034233093,0.030984804034233093,False
ADIRF,RARRES3,0.030971651896834373,0.030971651896834373,False
CPA2,MEG3,0.030962826684117317,0.030962826684117317,False
TYROBP,FCER1G,0.030945081263780594,0.030945081263780594,False
TOP2A,ARHGAP11B,0.030943913385272026,0.030943913385272026,False
MFAP5,COL8A1,0.03093969076871872,0.03093969076871872,False
RPS20,RPS28,0.030914543196558952,0.030914543196558952,False
FAM182B,HBG1,0.03090415708720684,0.03090415708720684,False
SPI1,ITGB2,0.03090118244290352,0.03090118244290352,False
NPB,REG3G,0.030870607122778893,0.030870607122778893,False
RPS24,EEF1A1,0.03086206130683422,0.03086206130683422,False
SLC6A8,NDRG1,0.030849218368530273,0.030849218368530273,False
REG3G,FBXO2,0.030827507376670837,0.030827507376670837,False
SYT8,TNNI2,0.030788082629442215,0.030788082629442215,False
ITPR2,EMX2,0.0307830348610878,0.0307830348610878,False
ADIRF,SLC15A1,0.030777134001255035,0.030777134001255035,False
PLAT,AGPAT6,0.03073386661708355,0.0307338684797287,False
MEG3,NPB,0.030712652951478958,0.030712652951478958,False
PTTG1,CCNB1,0.030678413808345795,0.030678413808345795,False
IL8,CXCL3,0.030674148350954056,0.030674148350954056,False
CD1A,CD207,0.0306730754673481,0.0306730754673481,False
UPK1B,F3,0.030641671270132065,0.030641671270132065,False
RPS20,FTL,0.030635660514235497,0.030635660514235497,False
FGG,FGA,0.03062131069600582,0.03062131069600582,False
NDRG1,SLC6A8,0.030620019882917404,0.030620019882917404,False
REG1B,REG1A,0.030601495876908302,0.030601495876908302,False
FOS,HSPA1A,0.03058489039540291,0.03058489039540291,True
REG1A,PRSS3,0.030581608414649963,0.030581610277295113,False
AKR1C2,CES1,0.03057233802974224,0.03057233989238739,False
FOXP3,IL2RA,0.030566519126296043,0.030566519126296043,False
TOP2A,KPNA2,0.030547885224223137,0.030547885224223137,False
CLDN18,CTSE,0.03052421100437641,0.03052421100437641,False
ECSCR,CLEC14A,0.030514948070049286,0.030514948070049286,False
RP11-354E11.2,SLC18A2,0.03051169216632843,0.03051169216632843,False
SPI1,OLR1,0.030487801879644394,0.030487801879644394,False
HMMR,NUSAP1,0.030448587611317635,0.030448587611317635,False
KIAA0125,AL928768.3,0.030421217903494835,0.030421217903494835,False
COL1A1,SPARC,0.030415158718824387,0.030415158718824387,True
FTH1,MALAT1,0.03038700856268406,0.03038700856268406,False
SPI1,CYBB,0.03037697821855545,0.03037697821855545,False
S100A8,S100A9,0.030337374657392502,0.030337374657392502,False
ADIRF,FAM3C,0.030333347618579865,0.030333347618579865,False
TM4SF4,C12orf36,0.03030315600335598,0.03030315786600113,False
CENPF,STMN1,0.030302908271551132,0.030302908271551132,False
RPLP0,RPS20,0.030281247571110725,0.030281247571110725,False
SPI1,MS4A7,0.030280470848083496,0.030280470848083496,False
CENPF,ASPM,0.030265100300312042,0.030265100300312042,False
AIF1,C1orf162,0.030230773612856865,0.030230773612856865,False
HLA-A,HLA-B,0.03018634207546711,0.03018634207546711,False
ATAD2,CLSPN,0.030172044411301613,0.030172044411301613,False
CDH5,ECSCR,0.030164796859025955,0.030164796859025955,False
EGLN3,SLC6A8,0.030121834948658943,0.030121834948658943,False
PRSS1,RPS4Y1,0.03011281043291092,0.03011281043291092,False
UBE2C,TOP2A,0.030085155740380287,0.030085155740380287,False
TYROBP,S100A9,0.030068565160036087,0.030068565160036087,False
REG1A,GATA2,0.030053501948714256,0.030053501948714256,False
MS4A7,FCGR3A,0.030051929876208305,0.030051929876208305,False
TM4SF4,SLPI,0.03002908080816269,0.03002908267080784,False
PRSS1,PRSS3,0.02999669499695301,0.02999669685959816,False
C1orf194,ZBBX,0.02996734529733658,0.02996734529733658,False
IFI44L,IFIT3,0.02995547465980053,0.02995547652244568,False
REG3G,EGFL7,0.029912879690527916,0.029912879690527916,False
TOP2A,BIRC5,0.02990514039993286,0.02990514039993286,False
SPI1,FCGR2A,0.029899409040808678,0.029899409040808678,False
CLSPN,HELLS,0.02986338920891285,0.029863391071558,False
AKR1C1,ACTL8,0.029837245121598244,0.029837245121598244,False
HSPA1A,FOS,0.029766753315925598,0.029766753315925598,False
AKR1C1,GAL,0.02973652072250843,0.02973652072250843,False
ITPR2,FIBCD1,0.02972223423421383,0.02972223423421383,False
DKK4,REG3A,0.029713047668337822,0.029713047668337822,False
ADIRF,COL17A1,0.029686033725738525,0.029686033725738525,False
RPL23A,RPL37A,0.02967810072004795,0.02967810072004795,False
FCER1G,S100A9,0.029660969972610474,0.029660969972610474,False
UPK1B,AKR1C2,0.029613928869366646,0.029613928869366646,False
MS4A7,MS4A6A,0.029582398012280464,0.029582398012280464,False
TOP2A,CDCA3,0.029557105153799057,0.029557105153799057,False
REG3G,REG1A,0.02949477918446064,0.02949477918446064,False
LY6D,FAM3C,0.029472270980477333,0.029472270980477333,False
NMB,AKR1B10,0.02944573573768139,0.02944573573768139,False
C12orf75,LY6D,0.02942311391234398,0.02942311391234398,False
FTH1,NEAT1,0.029403578490018845,0.029403578490018845,False
COL8A1,THBS2,0.029397888109087944,0.029397888109087944,False
C7,COLEC11,0.029360193759202957,0.029360193759202957,False
S100A3,S100A2,0.029346775263547897,0.029346775263547897,False
AKR1C1,GNG4,0.029339058324694633,0.029339058324694633,False
TOP2A,SPC25,0.02933904342353344,0.02933904342353344,False
HMMR,UBE2C,0.029332539066672325,0.029332539066672325,False
CYBA,HLA-B,0.029328608885407448,0.029328608885407448,False
CD8A,CD8B,0.029310766607522964,0.029310768470168114,False
REG3G,OLFM4,0.0293086227029562,0.0293086227029562,False
