Regulator,Target,raw_importance,norm_importance,is_pdac_driver
CACNA2D1,SEMA6B,0.004131936002522707,0.004131936468183994,False
ASPH,BCL2L1,0.004131930880248547,0.004131930880248547,False
CLU,AC005264.2,0.004131926689296961,0.004131926689296961,False
FAM3C,CCR1,0.004131924360990524,0.004131924360990524,False
COL18A1,FMOD,0.004131916910409927,0.004131916910409927,False
PTPN7,RTN1,0.004131906200200319,0.004131906200200319,False
RPL37A,TNFSF8,0.004131856840103865,0.004131856840103865,False
CPE,KCNJ16,0.004131739027798176,0.004131739027798176,False
CACNA2D4,PIK3CB,0.004131718073040247,0.004131718073040247,False
COL17A1,HLA-A,0.004131698049604893,0.004131698049604893,False
FAM118A,HOOK3,0.004131664521992207,0.004131664521992207,False
MT1M,S100A1,0.004131642170250416,0.004131642170250416,False
DPCR1,AKR1C2,0.0041316053830087185,0.0041316053830087185,False
OSM,COL8A1,0.004131586756557226,0.004131586756557226,False
S100P,PEG10,0.004131557419896126,0.004131557419896126,False
ICAM1,PLVAP,0.004131530877202749,0.0041315313428640366,False
RP11-373D23.3,SLA,0.00413149269297719,0.00413149269297719,False
SCGB3A1,MTRNR2L10,0.004131475929170847,0.004131475929170847,False
CCL2,LILRA3,0.004131445661187172,0.004131445661187172,False
CTSD,DKK1,0.004131424706429243,0.004131424706429243,False
KIAA1551,PMAIP1,0.0041313995607197285,0.0041313995607197285,False
COL11A1,HTRA1,0.004131397698074579,0.004131397698074579,False
TMEM176A,ABCB4,0.004131360445171595,0.004131360445171595,False
MTRNR2L9,LILRA3,0.004131351597607136,0.004131351597607136,False
RSAD2,TNFRSF13B,0.004131321329623461,0.004131321329623461,False
SLCO2A1,SERPINA1,0.004131306894123554,0.004131306894123554,False
TNFRSF17,RP11-347P5.1,0.004131265915930271,0.004131265915930271,False
CEP55,NUF2,0.004131051246076822,0.004131051246076822,False
MXRA8,SLC16A6,0.004131030756980181,0.004131030756980181,False
PON2,CCL23,0.004131015855818987,0.004131015855818987,False
PLXDC2,KCNJ16,0.0041310046799480915,0.0041310046799480915,False
MT1X,ANKRD37,0.004130994435399771,0.004130994435399771,False
DDIT4,TDRD6,0.004130979999899864,0.004130979999899864,False
INSR,ANGPTL6,0.00413095485419035,0.00413095485419035,False
ONECUT1,C8orf4,0.004130885470658541,0.004130885470658541,False
APOL1,CLEC1A,0.004130878020077944,0.004130878020077944,False
LAG3,HIC1,0.004130865912884474,0.004130865912884474,False
B2M,EPO,0.00413076626136899,0.00413076626136899,False
CD27,TNFRSF9,0.004130714572966099,0.004130714572966099,False
CD70,HCG27,0.0041307080537080765,0.0041307080537080765,False
ABCB1,PREX1,0.004130706191062927,0.004130706191062927,False
EEF1A1,PART1,0.00413062609732151,0.00413062609732151,False
MT1X,ARHGAP31,0.004130598157644272,0.004130598157644272,False
SAA1,NFASC,0.004130559042096138,0.004130559042096138,False
MARCH1,NRROS,0.0041305385529994965,0.0041305385529994965,False
EMR2,S100A12,0.004130503628402948,0.004130504094064236,False
CCNB2,RP11-431K24.3,0.004130489192903042,0.004130489192903042,False
RARRES2,LMO3,0.004130467772483826,0.004130467772483826,False
MDK,ASB11,0.004130447283387184,0.004130447283387184,False
CCND2,CTSW,0.0041304295882582664,0.0041304295882582664,False
VGLL3,ORM2,0.0041304295882582664,0.0041304295882582664,False
KPNA2,CD86,0.004130402114242315,0.004130402114242315,False
JAM3,MEF2C,0.0041303737089037895,0.0041303737089037895,False
KRT18,ANKRD44,0.004130358342081308,0.004130358342081308,False
CREB5,RP11-443B7.3,0.004130356013774872,0.004130356013774872,False
ATP1B1,TNFRSF13B,0.004130340646952391,0.004130340646952391,False
CSTB,ACTB,0.0041303266771137714,0.0041303266771137714,False
TIMP1,AP000783.1,0.004130322951823473,0.004130322951823473,False
ARHGEF6,ITGAL,0.004130306653678417,0.004130306653678417,False
PLAT,RP11-367G6.3,0.004130261484533548,0.004130261484533548,False
QPCT,IGFN1,0.00413025775924325,0.00413025775924325,False
TGFBI,FAM129C,0.004130236804485321,0.004130236804485321,False
SLC6A8,ASB11,0.004130223765969276,0.004130223765969276,False
COL4A1,COL5A1,0.004130220040678978,0.004130220040678978,False
PLEK,IL1B,0.004130152985453606,0.004130152985453606,False
TUBA1B,FAM78A,0.004130123648792505,0.004130123648792505,False
RGS2,CSRP2,0.004130110144615173,0.004130110144615173,False
RPS28,GC,0.0041300589218735695,0.004130059387534857,False
RBMS3,ORM2,0.004130042623728514,0.004130042623728514,False
S100A4,LINC00578,0.0041299788281321526,0.0041299788281321526,False
CDKN2A,RGCC,0.004129970446228981,0.004129970446228981,True
CELA3A,SERPINA1,0.004129943437874317,0.004129943437874317,False
FPR1,CD1D,0.004129934590309858,0.004129934590309858,False
LGALS2,RET,0.004129901062697172,0.004129901062697172,False
B2M,TMEM130,0.00412989454343915,0.00412989454343915,False
MT1E,EVC,0.004129882901906967,0.004129882901906967,False
PLA2G2D,GPNMB,0.004129879642277956,0.004129879642277956,False
RGS1,GP2,0.004129877779632807,0.004129877779632807,False
SPRR3,CD79A,0.004129841923713684,0.004129841923713684,False
AC004490.1,KMO,0.004129813518375158,0.004129813518375158,False
MDK,SOSTDC1,0.004129764623939991,0.004129764623939991,False
PMAIP1,RP11-57H14.2,0.0041297366842627525,0.0041297366842627525,False
CD68,CX3CR1,0.004129679407924414,0.004129679407924414,False
HLA-DRB1,KIAA1755,0.004129635635763407,0.004129635635763407,False
PIGR,LEFTY1,0.004129629582166672,0.004129630047827959,False
MET,ATP1B1,0.004129618871957064,0.004129618871957064,True
LAMP5,ECM2,0.004129593260586262,0.004129593260586262,False
LGALS2,FAM26F,0.004129581153392792,0.004129581153392792,False
CNR2,SPN,0.004129576962441206,0.004129576962441206,False
PLAC8,AC006129.4,0.004129516892135143,0.004129516892135143,False
COL6A2,KCNE4,0.00412945868447423,0.004129459150135517,False
AP2B1,AC145110.1,0.004129444248974323,0.004129444248974323,False
IL7R,GPRIN3,0.004129442386329174,0.004129442386329174,False
LGALS4,SDR16C5,0.004129405133426189,0.004129404667764902,False
MTRNR2L10,XIST,0.004129393957555294,0.004129393957555294,False
MTSS1,SLC16A6,0.004129389766603708,0.004129389766603708,False
MEF2C,WDFY4,0.004129375331103802,0.004129375331103802,False
RP11-841O20.2,KLHL6,0.004129371140152216,0.004129371140152216,False
GPRC5A,NRG1,0.00412934273481369,0.0041293432004749775,False
CDCA3,AOX1,0.004129312466830015,0.004129312466830015,False
LAIR2,TNFRSF4,0.004129311069846153,0.004129311069846153,False
ITM2A,PGM5,0.004129278473556042,0.004129278473556042,False
P2RY14,IL3RA,0.0041292645037174225,0.0041292645037174225,False
CD52,ITGAM,0.004129264038056135,0.004129264038056135,False
PNOC,IGJ,0.004129247274249792,0.004129247274249792,False
PLA2G2D,TUBA1A,0.004129209090024233,0.004129209090024233,False
ATAD2,BIRC3,0.004129207693040371,0.004129208158701658,False
PDZK1IP1,QPCT,0.004129190929234028,0.004129190929234028,False
AP2B1,CYP26A1,0.004129169043153524,0.004129169043153524,False
B2M,RP11-126K1.6,0.004129153210669756,0.004129153210669756,False
CLEC10A,CR1,0.004129146691411734,0.004129146691411734,False
MDK,RP5-1024N4.4,0.004129124339669943,0.004129124339669943,False
CXorf21,TRAF3IP3,0.004129104316234589,0.004129104316234589,False
XX-CR54.1,RNU12,0.004129098728299141,0.004129098728299141,False
SLC7A11,RNF43,0.004129095934331417,0.004129095934331417,False
LCN2,CERCAM,0.004129061009734869,0.004129061009734869,False
MIA,INS,0.004129058215767145,0.004129058215767145,False
SFTA2,HTRA3,0.004129038192331791,0.004129038192331791,False
AMIGO2,EFNA2,0.004128950648009777,0.004128950648009777,False
GOLGA8I,FGF9,0.004128886386752129,0.004128886386752129,False
STEAP1,PLAU,0.004128769505769014,0.004128769505769014,False
RP11-350J20.12,SLAMF9,0.004128765314817429,0.004128765314817429,False
MGST1,ARHGAP44,0.004128745757043362,0.004128745757043362,False
DDIT3,RP11-561B11.3,0.004128719680011272,0.004128719680011272,False
